,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
623,CARMEN-I_IR_632.txt,,,,0.8615326971882918,0,,1.0,,es
624,CARMEN-I_IR_633.txt,,,,0.9931433003897328,0,,1.0,,es
625,CARMEN-I_IR_635.txt,,,,0.8849127459841939,171,,0.005847953216374269,,es
626,CARMEN-I_IR_64.txt,,,,0.7634863211078425,0,,1.0,,bi
627,CARMEN-I_IR_640.txt,,,,0.9016013738079349,0,,1.0,,es
628,CARMEN-I_IR_643.txt,,,,0.9662086180196835,156,,0.00641025641025641,,es
629,CARMEN-I_IR_645.txt,,,,0.7615581223033392,0,,1.0,,es
630,CARMEN-I_IR_646.txt,,,,0.9864218744048432,168,,0.005952380952380952,,es
631,CARMEN-I_IR_647.txt,,,,0.9955275455224504,32,,0.03125,,es
632,CARMEN-I_IR_648.txt,,,,0.7049026154840969,0,,1.0,,es
633,CARMEN-I_IR_65.txt,,,,0.9894121935619034,30,,0.03333333333333333,,es
634,CARMEN-I_IR_650.txt,,,,0.9151883277048942,0,,1.0,,bi
635,CARMEN-I_IR_651.txt,,,,0.9291817145549485,105,,0.009523809523809525,,es
636,CARMEN-I_IR_657.txt,,,,0.9941098459821412,0,,1.0,,es
637,CARMEN-I_IR_66.txt,,,,0.0,95,,0.010526315789473684,,es
638,CARMEN-I_IR_666.txt,,,,0.8629377863359748,0,,1.0,,es
639,CARMEN-I_IR_667.txt,,,,0.0,2256,,0.0004432624113475177,,es
640,CARMEN-I_IR_671.txt,,,,0.9810068746027201,0,,1.0,,es
641,CARMEN-I_IR_674.txt,,,,0.0,840,,0.0011904761904761906,,es
642,CARMEN-I_IR_680.txt,,,,0.8401099614466296,0,,1.0,,bi
643,CARMEN-I_IR_682.txt,,,,0.9686107035417577,0,,1.0,,bi
644,CARMEN-I_IR_686.txt,,,,0.9189601405014415,0,,1.0,,es
645,CARMEN-I_IR_687.txt,,,,0.660166790419432,0,,1.0,,es
646,CARMEN-I_IR_689.txt,,,,0.8028624535746601,0,,1.0,,es
647,CARMEN-I_IR_696.txt,,,,0.6218793693107343,0,,1.0,,es
648,CARMEN-I_IR_699.txt,,,,0.9488657170351398,0,,1.0,,es
649,CARMEN-I_IR_703.txt,,,,0.0,345,,0.002898550724637681,,bi
650,CARMEN-I_IR_705.txt,,,,0.0,1012,,0.0009881422924901185,,es
651,CARMEN-I_IR_708.txt,,,,0.9146684343712542,0,,1.0,,es
652,CARMEN-I_IR_711.txt,,,,0.0,414,,0.0024154589371980675,,es
653,CARMEN-I_IR_712.txt,,,,0.6500419252216812,0,,1.0,,es
654,CARMEN-I_IR_713.txt,,,,0.9005943057422097,0,,1.0,,es
655,CARMEN-I_IR_714.txt,,,,0.8453087051351993,0,,1.0,,es
656,CARMEN-I_IR_715.txt,,,,0.9615436514798033,0,,1.0,,bi
657,CARMEN-I_IR_719.txt,,,,0.9205702098268268,0,,1.0,,es
658,CARMEN-I_IR_721.txt,,,,0.9401207522762495,0,,1.0,,es
659,CARMEN-I_IR_722.txt,,,,0.9654548230818208,0,,1.0,,bi
660,CARMEN-I_IR_723.txt,,,,0.868054628063707,0,,1.0,,bi
661,CARMEN-I_IR_724.txt,,,,0.0,79,,0.012658227848101266,,es
662,CARMEN-I_IR_725.txt,,,,0.8299646857236169,0,,1.0,,es
663,CARMEN-I_IR_729.txt,,,,0.741971451936245,0,,1.0,,es
664,CARMEN-I_IR_730.txt,,,,0.9300616229189252,0,,1.0,,es
665,CARMEN-I_IR_731.txt,,,,0.7134761800461394,0,,1.0,,bi
666,CARMEN-I_IR_732.txt,,,,0.9964619972112815,63,,0.015873015873015872,,es
667,CARMEN-I_IR_735.txt,,,,0.9846692993848555,0,,1.0,,es
668,CARMEN-I_IR_737.txt,,,,0.9147000101685159,0,,1.0,,es
669,CARMEN-I_IR_740.txt,,,,0.7903243785298576,0,,1.0,,bi
